"date"	"bassin"	"comptage"	"sel"	"temperature"	"o2"	"niveau"	"annee"	"dateJ"
"2015-07-23"	"KL"	372	46.7	30.1	6.4	13	2015	203
"2015-07-31"	"B"	63	89.5015873015873	29.0555555555556	4.23296703296703	5.3968253968254	2015	211
"2015-07-31"	"C"	29	56.4619047619048	26.9126984126984	9.93296703296703	5	2015	211
"2015-07-31"	"D"	174	119.168253968254	27.1587301587302	7.04175824175824	19.8412698412698	2015	211
"2015-07-31"	"G"	27	90.1452380952381	27.7531746031746	6.01153846153846	16.8650793650794	2015	211
"2015-07-31"	"I"	5	43.9650793650794	28.3111111111111	8.52857142857143	76.2698412698413	2015	211
"2015-07-31"	"J"	102	62.2230158730159	28.0650793650794	7.58736263736264	11.547619047619	2015	211
"2015-07-31"	"KL"	244	43.7031746031746	28.4746031746032	6.98021978021978	11.984126984127	2015	211
"2015-08-06"	"B"	31	61.6	28.8	7.6	12	2015	217
"2015-08-06"	"C"	40	56.7	31.4	11.6	5	2015	217
"2015-08-06"	"D"	281	130	31.4	3.1	22	2015	217
"2015-08-06"	"G"	37	108.9	31.15	7.3	23.5	2015	217
"2015-08-06"	"I"	0	49.5	31.9	11.9	80	2015	217
"2015-08-06"	"J"	12	64.45	34.55	10.35	16.5	2015	217
"2015-08-06"	"KL"	233	41.4555555555556	27.2555555555556	7.41538461538461	11.2222222222222	2015	217
"2015-08-13"	"B"	93	57.8285714285714	26.8285714285714	7.89090909090909	12.4285714285714	2015	224
"2015-08-13"	"C"	69	53.4857142857143	29.2	11.2909090909091	5	2015	224
"2015-08-13"	"D"	222	117.814285714286	28.9857142857143	4.06363636363636	19.5714285714286	2015	224
"2015-08-13"	"G"	35	101.6	28.9	7.61818181818182	21.9285714285714	2015	224
"2015-08-13"	"I"	1	45.7285714285714	29.7285714285714	11.8090909090909	80.7142857142857	2015	224
"2015-08-13"	"J"	60	60.8642857142857	31.8214285714286	9.94545454545455	14.8571428571429	2015	224
"2015-08-13"	"KL"	126	38.8333333333333	25.8333333333333	7.92307692307692	10.3333333333333	2015	224
"2015-08-20"	"B"	154	54.0571428571429	24.8571428571429	8.18181818181818	12.8571428571429	2015	231
"2015-08-20"	"C"	36	50.2714285714286	27	10.9818181818182	5	2015	231
"2015-08-20"	"D"	371	105.628571428571	26.5714285714286	5.02727272727273	17.1428571428571	2015	231
"2015-08-20"	"G"	24	94.3	26.65	7.93636363636364	20.3571428571429	2015	231
"2015-08-20"	"I"	2	41.9571428571429	27.5571428571429	11.7181818181818	81.4285714285714	2015	231
"2015-08-20"	"J"	13	57.2785714285714	29.0928571428571	9.54090909090909	13.2142857142857	2015	231
"2015-08-20"	"KL"	4	36.2111111111111	24.4111111111111	8.43076923076923	9.44444444444444	2015	231
"2015-08-27"	"B"	193	50.2857142857143	22.8857142857143	8.47272727272727	13.2857142857143	2015	238
"2015-08-27"	"C"	31	47.0571428571429	24.8	10.6727272727273	5	2015	238
"2015-08-27"	"D"	347	93.4428571428571	24.1571428571429	5.99090909090909	14.7142857142857	2015	238
"2015-08-27"	"G"	12	87	24.4	8.25454545454545	18.7857142857143	2015	238
"2015-08-27"	"I"	2	38.1857142857143	25.3857142857143	11.6272727272727	82.1428571428571	2015	238
"2015-08-27"	"J"	16	53.6928571428572	26.3642857142857	9.13636363636364	11.5714285714286	2015	238
"2015-08-27"	"KL"	5	42.9692307692308	25.6	8.93846153846154	9.92307692307692	2015	238
"2015-09-03"	"B"	74	49.4666666666667	23.6444444444444	8.76363636363636	10.2222222222222	2015	245
"2015-09-03"	"C"	46	45.3545454545455	24.8545454545455	10.3636363636364	2.77777777777778	2015	245
"2015-09-03"	"D"	45	83.6444444444444	24.6444444444444	6.95454545454545	14.4444444444444	2015	245
"2015-09-03"	"G"	11	83.9888888888889	25.0166666666667	8.57272727272727	19.5	2015	245
"2015-09-03"	"I"	0	37.4111111111111	25.4555555555556	11.5363636363636	82.2222222222222	2015	245
"2015-09-03"	"J"	4	51.45	26.5277777777778	8.73181818181818	12.5	2015	245
"2015-09-03"	"KL"	2	42.2230769230769	24.7	9.44615384615385	9.30769230769231	2015	245
"2015-09-10"	"B"	360	46.4333333333333	22.3555555555556	9.05454545454545	9.77777777777778	2015	252
"2015-09-10"	"C"	0	42.5181818181818	23.2181818181818	10.0545454545455	2.22222222222222	2015	252
"2015-09-10"	"D"	36	72.0555555555556	22.9555555555556	7.91818181818182	12.5555555555556	2015	252
"2015-09-10"	"G"	11	77.7611111111111	23.4833333333333	8.89090909090909	18.5	2015	252
"2015-09-10"	"I"	3	34.3888888888889	23.8444444444444	11.4454545454545	82.7777777777778	2015	252
"2015-09-10"	"J"	12	48.2	24.5222222222222	8.32727272727273	11.5	2015	252
"2015-09-10"	"KL"	2	41.4769230769231	23.8	13.68	8.69230769230769	2015	252
"2015-09-17"	"B"	18	43.4	21.0666666666667	10.4153846153846	9.33333333333333	2015	259
"2015-09-17"	"C"	1	39.6818181818182	21.5818181818182	10.8615384615385	1.66666666666667	2015	259
"2015-09-17"	"D"	357	60.4666666666667	21.2666666666667	9.83846153846154	10.6666666666667	2015	259
"2015-09-17"	"G"	0	71.5333333333333	21.95	11.9615384615385	17.5	2015	259
"2015-09-17"	"I"	1	31.3666666666667	22.2333333333333	16.5615384615385	83.3333333333333	2015	259
"2015-09-17"	"J"	5	44.95	22.5166666666667	15.1730769230769	10.5	2015	259
"2015-09-17"	"KL"	0	40.7307692307692	22.9	14.72	8.07692307692308	2015	259
"2015-09-22"	"B"	82	41.2333333333333	20.1460317460317	10.7505494505494	9.01587301587302	2015	264
"2015-09-22"	"C"	4	37.6558441558442	20.412987012987	10.7736263736264	1.26984126984127	2015	264
"2015-09-22"	"D"	563	52.1888888888889	20.0603174603175	10.6406593406593	9.31746031746032	2015	264
"2015-09-22"	"G"	29	67.0849206349206	20.8547619047619	12.5164835164835	16.7857142857143	2015	264
"2015-09-22"	"I"	34	29.2079365079365	21.0825396825397	17.1164835164835	83.7301587301587	2015	264
"2015-09-22"	"J"	14	42.6285714285714	21.084126984127	15.7472527472527	9.78571428571429	2015	264
"2015-09-22"	"KL"	1	40.1978021978022	22.2571428571429	15.4628571428571	7.63736263736264	2015	264
"2015-09-30"	"B"	20	34.8142857142857	15.9428571428571	11.2868131868132	12	2015	272
"2015-09-30"	"C"	1	32.3357142857143	15.4428571428571	10.632967032967	2.85714285714286	2015	272
"2015-09-30"	"D"	68	36.5571428571429	15.2285714285714	11.9241758241758	5	2015	272
"2015-09-30"	"G"	50	55.6785714285714	16.2357142857143	13.4043956043956	13.3571428571429	2015	272
"2015-09-30"	"I"	10	22.7571428571429	17	18.0043956043956	85	2015	272
"2015-09-30"	"J"	8	37.5714285714286	15.9	16.6659340659341	6.07142857142857	2015	272
"2015-09-30"	"KL"	8	26.0785714285714	17.5357142857143	16.6514285714286	5	2015	272
"2015-10-12"	"B"	0	35.4428571428571	15.8	12.0912087912088	8.57142857142857	2015	284
"2015-10-12"	"C"	0	26.1428571428571	17.2	10.421978021978	0	2015	284
"2015-10-12"	"D"	22	26.4142857142857	15.4285714285714	13.8494505494505	5	2015	284
"2015-10-12"	"G"	28	53.2214285714286	16.6642857142857	14.7362637362637	13.9285714285714	2015	284
"2015-10-12"	"I"	41	22.2714285714286	16.7142857142857	19.3362637362637	85	2015	284
"2015-10-12"	"J"	1	35.3714285714286	16.3857142857143	18.043956043956	6.5	2015	284
"2015-10-12"	"KL"	0	23.9571428571429	18.4571428571429	18.4342857142857	7.14285714285714	2015	284
"2015-10-22"	"B"	0	38.3	12.3	10.8	10	2015	294
"2015-10-22"	"C"	0	25.5	13.4	8.2	0	2015	294
"2015-10-22"	"D"	0	28.2	13.5	13.7	5	2015	294
"2015-10-22"	"G"	0	54.15	14.95	10.8	12.5	2015	294
"2015-10-22"	"H"	10	45	15.45	10.7	14.5	2015	294
"2015-10-22"	"I"	20	22.2	15	10.9	85	2015	294
"2015-10-22"	"J"	2	35.8	16.1	5.9	4	2015	294
"2015-10-22"	"KL"	0	37	18.4	13	5	2015	294
"2015-10-30"	"B"	44	34.7571428571429	12.3285714285714	10.4285714285714	11.4285714285714	2015	302
"2015-10-30"	"C"	0	22.4142857142857	12.6857142857143	8.22857142857143	1.42857142857143	2015	302
"2015-10-30"	"D"	55	25.2	13.0714285714286	12.4428571428571	7.57142857142857	2015	302
"2015-10-30"	"G"	100	51.15	14.5071428571429	11.5	12.6428571428571	2015	302
"2015-10-30"	"H"	0	41.9571428571429	15.1071428571429	11.2	15.9285714285714	2015	302
"2015-10-30"	"I"	0	21.6	14.4571428571429	11.1	83.5714285714286	2015	302
"2015-10-30"	"J"	0	33.3857142857143	15.7	7.97142857142857	4.57142857142857	2015	302
"2015-10-30"	"KL"	0	34.8	17.9428571428571	13.7142857142857	5.85714285714286	2015	302
"2015-11-11"	"B"	0	24.3	17.5428571428571	11.9	17.2857142857143	2015	314
"2015-11-11"	"C"	1	15.1	15.4142857142857	9.27142857142857	2.5	2015	314
"2015-11-11"	"D"	38	14.4428571428571	17.2571428571429	14.1	14.5714285714286	2015	314
"2015-11-11"	"G"	1	43.0214285714286	17.9714285714286	15.6214285714286	14.1428571428571	2015	314
"2015-11-11"	"H"	2	31.4071428571429	18.2214285714286	14.9928571428571	18.9285714285714	2015	314
"2015-11-11"	"I"	0	20.7857142857143	16.0714285714286	17.5428571428571	82.8571428571429	2015	314
"2015-11-11"	"J"	3	24.6928571428571	19.5	17.5214285714286	8.28571428571429	2015	314
"2015-11-11"	"KL"	0	26.9	18.6285714285714	19.2142857142857	9.14285714285714	2015	314
"2015-11-19"	"B"	0	25.9	12.4	9.5	15	2015	322
"2015-11-19"	"C"	0	14.7	10.9	8.3	5	2015	322
"2015-11-19"	"D"	28	17.7	12	9.3	14	2015	322
"2015-11-19"	"G"	0	43.65	13.4	13.25	13	2015	322
"2015-11-19"	"H"	0	34.35	14.25	12.45	19.5	2015	322
"2015-11-19"	"I"	0	20.1	13.1	11.6	80	2015	322
"2015-11-19"	"KL"	0	29.3	16.8	15.5	8	2015	322
"2015-11-30"	"B"	51	25.3923076923077	11.8923076923077	10.7692307692308	15	2015	333
"2015-11-30"	"C"	0	11.4846153846154	10.3923076923077	10.7538461538462	5	2015	333
"2015-11-30"	"D"	0	18.6307692307692	11.3230769230769	10.4	14.4230769230769	2015	333
"2015-11-30"	"G"	0	43.6288461538461	12.3634615384615	13.9903846153846	13.6346153846154	2015	333
"2015-11-30"	"H"	0	33.7788461538461	13.0230769230769	13.1903846153846	20.7692307692308	2015	333
"2015-11-30"	"I"	1	20.5230769230769	12.4230769230769	12.8269230769231	80	2015	333
"2015-11-30"	"KL"	9	29.8076923076923	14.3038461538462	14.9076923076923	8.84615384615385	2015	333
"2015-12-10"	"B"	182	28.5142857142857	8.32857142857143	15.6685714285714	12.7714285714286	2015	343
"2015-12-10"	"C"	0	17.0771428571429	7.68857142857143	12.5742857142857	4.48571428571429	2015	343
"2015-12-10"	"D"	0	22.5514285714286	6.76857142857143	16.6571428571429	12.8	2015	343
"2015-12-10"	"G"	0	45.7057142857143	9.50428571428571	16.1371428571429	12.5285714285714	2015	343
"2015-12-10"	"H"	0	35.8	9.55285714285714	17.0857142857143	17.8714285714286	2015	343
"2015-12-10"	"I"	0	21.9914285714286	10.4228571428571	15.48	80	2015	343
"2015-12-10"	"KL"	0	32.2371428571429	11.1714285714286	16.7485714285714	6.05714285714286	2015	343
"2015-12-17"	"B"	100	24.7095238095238	10.9619047619048	12.9857142857143	15	2015	350
"2015-12-17"	"C"	0	7.57619047619048	9.64285714285714	14.1952380952381	4.80952380952381	2015	350
"2015-12-17"	"D"	0	19.9190476190476	10.2380952380952	12.4238095238095	15.2857142857143	2015	350
"2015-12-17"	"G"	0	43.3619047619048	10.8547619047619	15.2285714285714	14.5952380952381	2015	350
"2015-12-17"	"H"	0	32.8952380952381	11.2071428571429	14.3333333333333	22.0238095238095	2015	350
"2015-12-17"	"I"	0	21.1	11.3761904761905	14.147619047619	80	2015	350
"2015-12-17"	"KL"	2	30.2904761904762	10.8904761904762	13.8428571428571	10.1904761904762	2015	350
"2016-01-04"	"B"	143	25.5387096774194	7.45806451612903	12.0483870967742	16.9354838709677	2016	3
"2016-01-04"	"C"	0	11.6806451612903	6.15161290322581	12.8741935483871	3.06451612903226	2016	3
"2016-01-04"	"D"	0	19.641935483871	6.85161290322581	11.1258064516129	21.4516129032258	2016	3
"2016-01-04"	"G"	0	36.5032258064516	7.49838709677419	13.0322580645161	9.33870967741935	2016	3
"2016-01-04"	"H"	0	31.9032258064516	8.35	13.458064516129	10.8870967741935	2016	3
"2016-01-04"	"I"	1	21.2935483870968	8.14516129032258	13.2096774193548	80	2016	3
"2016-01-04"	"KL"	4	30.1774193548387	8.70645161290322	12.7451612903226	13.2258064516129	2016	3
"2016-01-16"	"B"	123	26.2307692307692	5.95384615384615	11.5923076923077	17.2307692307692	2016	15
"2016-01-16"	"C"	0	14.3076923076923	4.86923076923077	12.0230769230769	2	2016	15
"2016-01-16"	"D"	0	19.6230769230769	5.58461538461539	10.7	23.3076923076923	2016	15
"2016-01-16"	"H"	0	31.3692307692308	7.26923076923077	12.8846153846154	4.57692307692308	2016	15
"2016-01-16"	"I"	0	21.3769230769231	6.85384615384615	12.4461538461538	80	2016	15
"2016-01-16"	"KL"	2	29.9769230769231	7.96153846153846	11.8923076923077	14.4615384615385	2016	15
"2016-01-25"	"B"	116	47.5625	6.30625	11.39375	14.875	2016	24
"2016-01-25"	"C"	0	23.825	5.48125	11.6375	2.3125	2016	24
"2016-01-25"	"D"	0	24.1363636363636	5.99090909090909	11.7545454545455	19.390243902439	2016	24
"2016-01-25"	"H"	0	47.080487804878	8.80975609756098	13.5743902439024	5.35365853658537	2016	24
"2016-01-25"	"I"	0	33.4625	7.20625	11.75	80	2016	24
"2016-01-25"	"J"	0	55.6642857142857	9.05714285714286	10.9238095238095	32.0952380952381	2016	24
"2016-01-25"	"KL"	0	45.625	8.09375	11.46875	15	2016	24
"2016-02-01"	"B"	229	42.8947368421053	11.6947368421053	9.39473684210526	8	2016	31
"2016-02-01"	"C"	1	21.7894736842105	11.9315789473684	10.0052631578947	2.21052631578947	2016	31
"2016-02-01"	"D"	0	23.3761904761905	13.5238095238095	11.252380952381	2.85714285714286	2016	31
"2016-02-01"	"H"	0	41.3142857142857	14.2785714285714	11.5142857142857	5.85714285714286	2016	31
"2016-02-01"	"I"	3	29.2894736842105	12.5947368421053	11.4421052631579	80	2016	31
"2016-02-01"	"KL"	2	40.2894736842105	12.6368421052632	10.5368421052632	9.47368421052632	2016	31
"2016-02-15"	"B"	0	52.1428571428571	13.2428571428571	13.6	13.1428571428571	2016	45
"2016-02-15"	"C"	0	44.1428571428571	13.35	14.0142857142857	2.64285714285714	2016	45
"2016-02-15"	"D"	30	31.3428571428571	12.5571428571429	13.1857142857143	8.14285714285714	2016	45
"2016-02-15"	"H"	0	46.6857142857143	12.5785714285714	13.2357142857143	11.7142857142857	2016	45
"2016-02-15"	"I"	0	49.3214285714286	13.8857142857143	13.2785714285714	80	2016	45
"2016-02-15"	"KL"	0	71.6785714285714	14.7857142857143	12.4	10.5714285714286	2016	45
"2016-02-23"	"B"	78	79.7826086956522	8.54347826086956	12.8434782608696	10.1304347826087	2016	53
"2016-02-23"	"C"	0	42.2608695652174	8.57391304347826	12.0434782608696	2.39130434782609	2016	53
"2016-02-23"	"D"	0	28.0178571428571	15.5828571428571	10.0685714285714	10.4285714285714	2016	53
"2016-02-23"	"H"	0	53.1238095238095	11.902380952381	14.2738095238095	14.4761904761905	2016	53
"2016-02-23"	"I"	1	60	9.35217391304348	11.7130434782609	80	2016	53
"2016-02-23"	"J"	0	88.4782608695652	8.59130434782609	12.15	43.0434782608696	2016	53
"2016-02-23"	"KL"	0	80	10.0086956521739	11.9130434782609	15	2016	53
"2016-03-03"	"B"	0	55	11.35	17.15	15.5	2016	62
"2016-03-03"	"C"	0	48	11.4	16.05	2	2016	62
"2016-03-03"	"D"	0	30.4125	16.2	9.85	8.5	2016	62
"2016-03-03"	"G"	0	81	12.475	14.95	12	2016	62
"2016-03-03"	"H"	0	81	12.95	15.775	14	2016	62
"2016-03-03"	"I"	0	62.5	11.9	14.75	80	2016	62
"2016-03-03"	"J"	0	84.25	12.025	14.85	9.25	2016	62
"2016-03-03"	"KL"	0	87.5	13.45	14.5	13.5	2016	62
"2016-03-14"	"B"	123	39.2857142857143	10.3714285714286	16.7142857142857	17.8571428571429	2016	73
"2016-03-14"	"C"	4	34.2857142857143	10.2857142857143	14.4857142857143	2.14285714285714	2016	73
"2016-03-14"	"D"	0	42.4285714285714	12	15.4285714285714	16.4285714285714	2016	73
"2016-03-14"	"G"	0	68.6428571428571	11.4285714285714	14.1857142857143	11.7857142857143	2016	73
"2016-03-14"	"H"	0	63.5714285714286	11.6142857142857	15.5285714285714	20.7142857142857	2016	73
"2016-03-14"	"I"	4	57.1428571428571	11.0285714285714	14.8285714285714	80	2016	73
"2016-03-14"	"J"	6	79.7142857142857	11.55	15.1071428571429	10	2016	73
"2016-03-14"	"KL"	20	78.5714285714286	12.5857142857143	14.7142857142857	15.2857142857143	2016	73
"2016-03-24"	"B"	3	25	13.55	13	25	2016	83
"2016-03-24"	"C"	20	30	13	11.2	5	2016	83
"2016-03-24"	"D"	25	36	14.75	12.75	20	2016	83
"2016-03-24"	"G"	2	69	14.25	12.025	7.5	2016	83
"2016-03-24"	"H"	0	57.5	14.275	13.475	22.5	2016	83
"2016-03-24"	"I"	3	50	14.35	13.4	80	2016	83
"2016-03-24"	"J"	6	66.5	14.425	12.5	10	2016	83
"2016-03-24"	"KL"	0	75	15.55	12.5	16	2016	83
"2016-03-31"	"B"	68	31	11.1475	13.685	25	2016	90
"2016-03-31"	"C"	12	37.5	10.67	13.0175	4	2016	90
"2016-03-31"	"D"	40	41.5	12.3175	12.6675	21.5	2016	90
"2016-03-31"	"G"	27	67.5	12.79375	12.5825	11.5	2016	90
"2016-03-31"	"H"	7	61.75	12.99125	12.85875	22.5	2016	90
"2016-03-31"	"I"	2	55	13.4275	12.565	80	2016	90
"2016-03-31"	"J"	7	67.5	12.185	13.18375	9.75	2016	90
"2016-03-31"	"KL"	5	77.5	14.865	13.185	15.5	2016	90
"2016-04-07"	"B"	54	37	18	7.8	25	2016	97
"2016-04-07"	"C"	22	45	16.8	6.6	3	2016	97
"2016-04-07"	"D"	87	47	18.6	9	23	2016	97
"2016-04-07"	"G"	2	66	18.2	9	15.5	2016	97
"2016-04-07"	"H"	0	66	18	10.6	22.5	2016	97
"2016-04-07"	"I"	0	60	19	11.4	80	2016	97
"2016-04-07"	"J"	16	68.5	18.45	8.85	9.5	2016	97
"2016-04-07"	"KL"	4	80	19.7	9.4	15	2016	97
"2016-04-14"	"B"	54	51.2692307692308	18.0807692307692	8.15	22.3076923076923	2016	104
"2016-04-14"	"C"	29	58.4615384615385	17.0961538461538	6.49230769230769	2.73076923076923	2016	104
"2016-04-14"	"D"	53	58.5769230769231	19.3269230769231	8.48846153846154	21.6538461538462	2016	104
"2016-04-14"	"G"	0	73.8076923076923	18.4692307692308	8.97307692307692	16.8461538461538	2016	104
"2016-04-14"	"H"	0	76.5	18.5115384615385	10.3980769230769	19.8076923076923	2016	104
"2016-04-14"	"I"	0	61.3461538461538	18.8653846153846	11.0769230769231	78.6538461538462	2016	104
"2016-04-14"	"J"	22	70.25	18.7057692307692	8.87692307692308	9.76923076923077	2016	104
"2016-04-14"	"KL"	0	77.8461538461538	19.8346153846154	9.45384615384615	15	2016	104
"2016-04-21"	"B"	42	64.2857142857143	13.7571428571429	9.52857142857143	18.4285714285714	2016	111
"2016-04-21"	"C"	13	56.4285714285714	12.8428571428571	9.88571428571429	3.71428571428571	2016	111
"2016-04-21"	"D"	17	68.5714285714286	14.7	8.9	14.5714285714286	2016	111
"2016-04-21"	"G"	1	85.1428571428571	15.6428571428571	10.1428571428571	16.2142857142857	2016	111
"2016-04-21"	"H"	2	81.4285714285714	15.8714285714286	9.72142857142857	17.2142857142857	2016	111
"2016-04-21"	"I"	3	65	17.0428571428571	10.0285714285714	79.2857142857143	2016	111
"2016-04-21"	"J"	6	85.7142857142857	14.6	10.2785714285714	5.78571428571429	2016	111
"2016-04-21"	"KL"	0	91.7142857142857	18.3142857142857	10.8	10.7142857142857	2016	111
"2016-04-28"	"B"	130	61.5	14.74	9.24	19.3	2016	118
"2016-04-28"	"C"	18	59	13.77	10.11	4.3	2016	118
"2016-04-28"	"D"	6	81.5	15.16	8.24	15.2	2016	118
"2016-04-28"	"G"	1	89.95	16.475	9.75	16.1	2016	118
"2016-04-28"	"H"	4	90.85	16.73	9.4	15.6	2016	118
"2016-04-28"	"I"	0	74	18.15	9.64	81.5	2016	118
"2016-04-28"	"J"	1	80	15.72	10.29	6.65	2016	118
"2016-04-28"	"KL"	0	98.6	18.84	10.22	10	2016	118
"2016-05-05"	"B"	51	86.875	18.3625	9.0125	15.625	2016	125
"2016-05-05"	"C"	39	93.125	17.9	6.575	2.375	2016	125
"2016-05-05"	"D"	6	93.75	20.9875	6.9625	18	2016	125
"2016-05-05"	"G"	0	96.25	19.275	8.83125	20.125	2016	125
"2016-05-05"	"H"	0	107.125	19.95	9.70625	12.1875	2016	125
"2016-05-05"	"I"	0	68.75	18.85	10.025	76.25	2016	125
"2016-05-05"	"J"	7	73.4375	19.5	9.05625	10.5	2016	125
"2016-05-05"	"KL"	0	76.375	20.275	9.45	14.375	2016	125
"2016-05-19"	"B"	4	65	18.8	8.4	20	2016	139
"2016-05-19"	"C"	8	80	17.9	9.2	5	2016	139
"2016-05-19"	"D"	3	120	18.8	6	18	2016	139
"2016-05-19"	"G"	0	105	19.8	8.35	17.5	2016	139
"2016-05-19"	"H"	0	122	20.3	8.7	10	2016	139
"2016-05-19"	"I"	0	95	21.3	8.8	85	2016	139
"2016-05-19"	"J"	4	62.5	20.2	9.8	10.5	2016	139
"2016-05-19"	"KL"	0	107	20.8	8.4	10	2016	139
"2016-05-26"	"B"	1	60.4137931034483	19.0896551724138	10.1379310344828	20	2016	146
"2016-05-26"	"C"	14	76.8620689655172	18.5275862068966	11.7103448275862	4.75862068965517	2016	146
"2016-05-26"	"D"	1	117.586206896552	18.8	7.20689655172414	18.4827586206897	2016	146
"2016-05-26"	"G"	1	113.689655172414	20.2706896551724	9.11034482758621	17.8620689655172	2016	146
"2016-05-26"	"H"	0	121.51724137931	20.5534482758621	9.37586206896552	13.0172413793103	2016	146
"2016-05-26"	"I"	0	86.551724137931	21.6137931034483	10.3206896551724	83.7931034482759	2016	146
"2016-05-26"	"J"	0	64.3103448275862	20.7068965517241	11.2724137931034	10.3793103448276	2016	146
"2016-05-26"	"KL"	0	107	20.751724137931	9.48620689655172	14.1034482758621	2016	146
"2016-06-01"	"B"	1	63.8823529411765	18.9647058823529	13.7176470588235	20	2016	152
"2016-06-01"	"C"	1	65.1176470588235	19.2764705882353	12.2588235294118	4.94117647058824	2016	152
"2016-06-01"	"D"	0	114.705882352941	18.4235294117647	11.4705882352941	15.2941176470588	2016	152
"2016-06-01"	"G"	3	129.235294117647	20.7147058823529	10.6529411764706	14.2941176470588	2016	152
"2016-06-01"	"H"	0	138.823529411765	21.0205882352941	10.8882352941176	15.4411764705882	2016	152
"2016-06-01"	"I"	2	64.7058823529412	22.0352941176471	10.5823529411765	75.2941176470588	2016	152
"2016-06-01"	"J"	2	72.3529411764706	20.9352941176471	13.5	10.9411764705882	2016	152
"2016-06-01"	"KL"	10	114.529411764706	20.9764705882353	11.2058823529412	15.7058823529412	2016	152
"2016-06-09"	"B"	1	65	21.0535714285714	12.2178571428571	20.6428571428571	2016	160
"2016-06-09"	"C"	3	77.8571428571429	21.1607142857143	11.0607142857143	5	2016	160
"2016-06-09"	"D"	56	119.821428571429	20.9071428571429	9.86071428571429	17.8928571428571	2016	160
"2016-06-09"	"G"	0	121.910714285714	21.8553571428571	10.2464285714286	15.9285714285714	2016	160
"2016-06-09"	"H"	0	138.714285714286	22.8964285714286	9.8375	15.1607142857143	2016	160
"2016-06-09"	"I"	0	63.3928571428571	23.8	11.2	76.6071428571429	2016	160
"2016-06-09"	"J"	2	81.9821428571429	22.9875	11.2446428571429	9.39285714285714	2016	160
"2016-06-09"	"KL"	0	115.964285714286	23.0892857142857	9.62142857142857	17.5714285714286	2016	160
"2016-06-23"	"B"	0	50.56	21.848	13.464	20.24	2016	174
"2016-06-23"	"C"	0	66.52	22.06	16.384	4.96	2016	174
"2016-06-23"	"D"	3	119.6	21.032	9.44	20	2016	174
"2016-06-23"	"G"	0	138	23.646	10.648	20.32	2016	174
"2016-06-23"	"H"	1	117.48	23.21	10.048	25.14	2016	174
"2016-06-23"	"I"	16	60	24.496	14.62	81.2	2016	174
"2016-06-23"	"J"	2	68.92	23.764	13.884	10.12	2016	174
"2016-06-23"	"KL"	0	114.2	22.976	11.796	25.56	2016	174
"2016-06-30"	"B"	0	65	25.9	8.92857142857143	21.8571428571429	2016	181
"2016-06-30"	"C"	88	99.2857142857143	25.5428571428571	9.02857142857143	5.42857142857143	2016	181
"2016-06-30"	"D"	162	132.857142857143	26.4714285714286	6.12857142857143	23.4285714285714	2016	181
"2016-06-30"	"G"	3	110.928571428571	25.15	9.27857142857143	20.6428571428571	2016	181
"2016-06-30"	"H"	6	132.214285714286	27.2142857142857	7.37857142857143	18.0714285714286	2016	181
"2016-06-30"	"I"	8	60	28.0142857142857	13.1	80.7142857142857	2016	181
"2016-06-30"	"J"	16	96.7857142857143	27.6285714285714	6.9	6.64285714285714	2016	181
"2016-06-30"	"KL"	16	120.714285714286	27.9285714285714	6.75714285714286	22.7142857142857	2016	181
"2016-07-07"	"B"	24	69.8214285714286	26.6285714285714	8.04642857142857	21.3571428571429	2016	188
"2016-07-07"	"C"	57	90.5357142857143	26.5214285714286	9.5	5	2016	188
"2016-07-07"	"D"	101	133.857142857143	27.1642857142857	5.69285714285714	23.3571428571429	2016	188
"2016-07-07"	"G"	2	125.839285714286	26.2321428571429	8.85714285714286	19.6785714285714	2016	188
"2016-07-07"	"H"	9	130.375	27.8803571428571	7.60357142857143	19.6785714285714	2016	188
"2016-07-07"	"I"	6	60	27.8571428571429	12.3607142857143	81.6071428571429	2016	188
"2016-07-07"	"J"	7	87.6964285714286	28.4321428571429	7.71607142857143	6	2016	188
"2016-07-07"	"KL"	44	125.714285714286	28.5285714285714	6.91785714285714	19.4642857142857	2016	188
"2016-07-13"	"B"	6	66.0714285714286	27.7785714285714	6.60714285714286	20.9285714285714	2016	194
"2016-07-13"	"C"	356	64.6428571428571	27.15	6.43571428571429	7.78571428571429	2016	194
"2016-07-13"	"D"	23	149.428571428571	28.1785714285714	4.47857142857143	20.1428571428571	2016	194
"2016-07-13"	"G"	9	131	29.6821428571429	7.91785714285714	24.1071428571429	2016	194
"2016-07-13"	"H"	0	110.142857142857	29.1607142857143	5.58928571428571	33.1428571428571	2016	194
"2016-07-13"	"I"	65	60	30.35	12.9357142857143	85	2016	194
"2016-07-13"	"J"	52	64.9285714285714	28.5428571428571	7.65357142857143	10.1785714285714	2016	194
"2016-07-13"	"KL"	23	137.357142857143	30.5142857142857	8.26428571428571	20.3571428571429	2016	194
"2016-07-21"	"B"	91	75.5	25.45	7.93	19.2	2016	202
"2016-07-21"	"C"	42	69.5	24.84	6.77	7.1	2016	202
"2016-07-21"	"D"	100	156.6	25.97	5.67	19.4	2016	202
"2016-07-21"	"G"	9	141.7	27.685	8.265	23.75	2016	202
"2016-07-21"	"H"	65	120.45	27.255	6.425	27.8	2016	202
"2016-07-21"	"I"	4	61.5	29.78	10.52	83.5	2016	202
"2016-07-21"	"J"	43	66.55	26.585	8.835	10.35	2016	202
