FILE;MODALITE;START;sites;ACI;BIOAC;H;ADI;NP
SMJYB02_20220409_181402.wav;test;09/04/2022 18:14;2_test;8822,203546;57,15022672;0,90538458;2,484909;1
SMJYB02_20220409_184402.wav;test;09/04/2022 18:44;2_test;8826,455626;57,04646284;0,905203254;2,419067;1
SMJYB02_20220409_191402.wav;test;09/04/2022 19:14;2_test;8829,209717;57,11557104;0,905123411;2,321459;2
SMJYB02_20220409_194402.wav;test;09/04/2022 19:44;2_test;8825,130882;57,05882392;0,904811898;2,375478;2
SMJYB02_20220409_201402.wav;test;09/04/2022 20:14;2_test;8823,222657;56,91886942;0,904702824;2,512492;1
SMJYB02_20220409_204402.wav;test;09/04/2022 20:44;2_test;8817,060032;56,87192624;0,90430179;2,510658;1
SMJYB02_20220409_211402.wav;test;09/04/2022 21:14;2_test;8815,228527;56,80817635;0,904123541;2,518849;1
SMJYB02_20220409_214402.wav;test;09/04/2022 21:44;2_test;8819,86911;56,81720303;0,904545557;2,527216;1
SMJYB02_20220409_221402.wav;test;09/04/2022 22:14;2_test;8815,380814;56,76782159;0,904007129;2,487132;1
SMJYB02_20220409_224402.wav;test;09/04/2022 22:44;2_test;8818,576016;56,74741128;0,904210605;2,520708;1
SMJYB02_20220409_231402.wav;test;09/04/2022 23:14;2_test;8815,882241;56,75529207;0,904085251;2,564632;1
SMJYB02_20220409_234402.wav;test;09/04/2022 23:44;2_test;8813,77922;56,77818784;0,904058569;2,567237;1
SMJYB02_20220410_001402.wav;test;10/04/2022 00:14;2_test;8812,664218;56,64998199;0,903857032;2,526511;1
SMJYB02_20220410_004402.wav;test;10/04/2022 00:44;2_test;8812,690149;56,61694565;0,903724139;2,487399;1
SMJYB02_20220410_011402.wav;test;10/04/2022 01:14;2_test;8814,488852;56,55258946;0,903493073;2,533436;1
SMJYB02_20220410_014402.wav;test;10/04/2022 01:44;2_test;8813,639218;56,63459617;0,9036336;2,505738;1
SMJYB02_20220410_021402.wav;test;10/04/2022 02:14;2_test;8816,449178;56,65111969;0,90380461;2,501889;1
SMJYB02_20220410_024402.wav;test;10/04/2022 02:44;2_test;8818,853428;56,66978043;0,903888192;2,532301;1
SMJYB02_20220410_031402.wav;test;10/04/2022 03:14;2_test;8822,364092;56,59567991;0,904138524;2,492676;1
SMJYB02_20220410_034402.wav;test;10/04/2022 03:44;2_test;8824,557783;56,35692688;0,904190762;2,461223;1
SMJYB02_20220410_041402.wav;test;10/04/2022 04:14;2_test;8831,467159;56,32163765;0,904481911;2,444194;1
SMJYB02_20220410_044402.wav;test;10/04/2022 04:44;2_test;8826,707827;56,27731051;0,904182089;2,473678;2
SMJYB02_20220410_051402.wav;test;10/04/2022 05:14;2_test;8823,373019;56,67109759;0,904314312;2,497724;1
SMJYB02_20220410_054402.wav;test;10/04/2022 05:44;2_test;8816,434125;56,61482954;0,904871763;2,479136;0
SMJYB02_20220410_061402.wav;test;10/04/2022 06:14;2_test;8815,664858;56,69765033;0,904787368;2,450063;0
SMJYB02_20220410_064402.wav;test;10/04/2022 06:44;2_test;8897,49675;56,55842534;0,905039049;2,564877;0
SMJYB02_20220410_100902.wav;control;10/04/2022 10:09;2_control;9094,520503;62,50740414;0,923064322;2,705719;1
SMJYB02_20220410_103902.wav;control;10/04/2022 10:39;2_control;8921,096949;53,61793811;0,909074334;2,521248;2
SMJYB02_20220410_110902.wav;control;10/04/2022 11:09;2_control;8860,382342;51,84146074;0,907910299;2,445007;1
SMJYB02_20220410_113902.wav;control;10/04/2022 11:39;2_control;9060,272955;62,76062554;0,921704;2,591374;0
SMJYB02_20220410_120902.wav;control;10/04/2022 12:09;2_control;8854,329423;51,84173552;0,90802919;2,43137;1
SMJYB02_20220410_123902.wav;control;10/04/2022 12:39;2_control;8816,790748;50,87447468;0,905724604;2,510024;2
SMJYB02_20220410_130902.wav;control;10/04/2022 13:09;2_control;8812,908977;50,8151105;0,90543583;2,545012;1
SMJYB02_20220410_133902.wav;control;10/04/2022 13:39;2_control;8825,801047;51,50237848;0,906643229;2,535888;2
SMJYB02_20220410_140902.wav;control;10/04/2022 14:09;2_control;8841,74721;51,50140938;0,906783709;2,483747;2
SMJYB02_20220410_143902.wav;control;10/04/2022 14:39;2_control;8828,386969;51,08717195;0,90643389;2,474986;2
SMJYB02_20220410_150902.wav;control;10/04/2022 15:09;2_control;8815,091403;49,83624321;0,905168151;2,469718;2
SMJYB02_20220410_153902.wav;control;10/04/2022 15:39;2_control;8809,396833;49,50216515;0,905160448;2,532145;2
SMJYB02_20220410_160902.wav;control;10/04/2022 16:09;2_control;8841,477073;50,30372131;0,904871016;2,369702;3
SMJYB02_20220410_163902.wav;control;10/04/2022 16:39;2_control;8840,983085;50,17119106;0,904544671;2,386071;4
SMJYB02_20220410_170902.wav;control;10/04/2022 17:09;2_control;8848,561716;50,11526927;0,903933023;2,34391;4
SMJYB02_20220410_173902.wav;control;10/04/2022 17:39;2_control;8838,756953;50,34114712;0,903648044;2,211559;4
SMJYB02_20220410_180902.wav;control;10/04/2022 18:09;2_control;8919,486916;51,94254534;0,905141589;2,128194;4
SMJYB02_20220410_183902.wav;control;10/04/2022 18:39;2_control;8897,261128;51,96774131;0,905631134;2,005889;3
SMJYB02_20220410_190902.wav;control;10/04/2022 19:09;2_control;8881,719999;51,36351425;0,906103783;2,180909;3
SMJYB02_20220410_193902.wav;control;10/04/2022 19:39;2_control;8875,33162;51,4059789;0,906182784;2,202859;2
SMJYB02_20220410_200902.wav;control;10/04/2022 20:09;2_control;8878,582568;51,67593013;0,905552208;2,105484;5
SMJYB02_20220410_203902.wav;control;10/04/2022 20:39;2_control;8896,996228;51,44623873;0,903510212;2,006171;4
SMJYB02_20220410_210902.wav;control;10/04/2022 21:09;2_control;8903,763885;51,69289132;0,90657524;2,139303;4
SMJYB02_20220410_213902.wav;control;10/04/2022 21:39;2_control;8907,441877;51,53759184;0,906643143;2,206025;4
SMJYB02_20220410_220902.wav;control;10/04/2022 22:09;2_control;8879,130316;51,37547001;0,906751133;2,189043;4
SMJYB02_20220410_223902.wav;control;10/04/2022 22:39;2_control;8892,824749;51,42694637;0,906758424;2,209629;4
SMJYB02_20220410_230902.wav;control;10/04/2022 23:09;2_control;8886,08179;51,44329142;0,90432955;2,112357;4
SMJYB02_20220410_233902.wav;control;10/04/2022 23:39;2_control;8900,380821;51,16359054;0,903724254;2,043864;3
SMJYB02_20220411_000902.wav;control;11/04/2022 00:09;2_control;8884,663852;51,29380937;0,905691484;2,123553;3
SMJYB02_20220411_003902.wav;control;11/04/2022 00:39;2_control;8878,383165;51,10969011;0,904786762;2,118358;3
SMJYB02_20220411_010902.wav;control;11/04/2022 01:09;2_control;8894,133552;51,20084962;0,903907719;2,091497;5
SMJYB02_20220411_013902.wav;control;11/04/2022 01:39;2_control;8903,928279;51,2474625;0,903456334;2,107773;5
SMJYB02_20220411_020902.wav;control;11/04/2022 02:09;2_control;8928,922211;51,4360118;0,902323324;2,071887;4
SMJYB02_20220411_023902.wav;control;11/04/2022 02:39;2_control;8892,823834;51,35572375;0,90275793;2,053804;4
SMJYB02_20220411_030902.wav;control;11/04/2022 03:09;2_control;8906,851537;51,22095418;0,905899584;2,086749;5
SMJYB02_20220411_033902.wav;control;11/04/2022 03:39;2_control;8927,796045;51,42413456;0,907583447;2,103822;4
SMJYB02_20220411_040902.wav;control;11/04/2022 04:09;2_control;8900,237422;51,73787303;0,908570096;2,096828;3
SMJYB02_20220411_043902.wav;control;11/04/2022 04:39;2_control;8879,976364;51,48406979;0,910317547;2,087433;3
SMJYB02_20220411_050902.wav;control;11/04/2022 05:09;2_control;8900,260542;51,59166292;0,909230374;2,101019;5
SMJYB02_20220411_053902.wav;control;11/04/2022 05:39;2_control;8876,165739;49,70505532;0,903919186;2,343614;5
SMJYB02_20220411_060902.wav;control;11/04/2022 06:09;2_control;8810,683338;48,73656761;0,903180075;2,485414;1
SMJYB02_20220411_063902.wav;control;11/04/2022 06:39;2_control;8809,913083;48,2042502;0,90295939;2,479745;2
SMJYB02_20220411_070902.wav;control;11/04/2022 07:09;2_control;8809,593117;48,50970542;0,902867371;2,390567;1
SMJYB02_20220411_073902.wav;control;11/04/2022 07:39;2_control;8810,343828;48,49642138;0,902909086;2,414115;1
SMJYB02_20220411_080902.wav;control;11/04/2022 08:09;2_control;8812,291995;48,67742201;0,902416021;2,359622;2
SMJYB02_20220411_083902.wav;control;11/04/2022 08:39;2_control;8813,409862;48,85781101;0,903570415;2,377043;2
SMJYB02_20220411_090902.wav;control;11/04/2022 09:09;2_control;8818,575594;48,95606351;0,903845093;2,40363;1
SMJYB02_20220411_093902.wav;control;11/04/2022 09:39;2_control;8816,736292;48,70375896;0,903854246;2,53821;2
SMJYB02_20220411_100902.wav;control;11/04/2022 10:09;2_control;8827,460713;49,66287001;0,902038696;2,283059;2
SMJYB02_20220411_103902.wav;control;11/04/2022 10:39;2_control;8987,862527;48,19490231;0,927357135;2,217284;5
SMJYB02_20220411_110902.wav;control;11/04/2022 11:09;2_control;8888,294307;48,84083722;0,903111922;2,031425;3
SMJYB02_20220411_113902.wav;control;11/04/2022 11:39;2_control;8836,968967;47,92059687;0,904507007;2,375627;1
SMJYB02_20220411_120902.wav;control;11/04/2022 12:09;2_control;8841,127285;48,20025559;0,904637517;2,402473;0
SMJYB02_20220411_123902.wav;control;11/04/2022 12:39;2_control;8846,852121;48,54358249;0,904599345;2,282005;1
SMJYB02_20220411_130902.wav;control;11/04/2022 13:09;2_control;8824,778328;47,56095618;0,903280443;2,36923;1
SMJYB02_20220411_133902.wav;control;11/04/2022 13:39;2_control;8825,664892;46,49813791;0,903521638;2,512294;0
SMJYB02_20220411_140902.wav;control;11/04/2022 14:09;2_control;9479,36188;20,56080664;0,833480218;2,365025;0
SMJYB02_20220411_143902.wav;control;11/04/2022 14:39;2_control;8834,868819;47,18785716;0,901791264;2,30728;2
SMJYB02_20220411_150902.wav;control;11/04/2022 15:09;2_control;8861,368019;47,81525449;0,905281348;2,513897;2
SMJYB02_20220411_153902.wav;control;11/04/2022 15:39;2_control;8819,075918;46,37547403;0,903742627;2,491365;2
SMJYB02_20220411_160902.wav;control;11/04/2022 16:09;2_control;8819,96501;46,81891162;0,903895167;2,416276;1
SMJYB02_20220411_163902.wav;control;11/04/2022 16:39;2_control;8985,362885;51,73979521;0,908346586;2,350155;2
SMJYB02_20220411_170902.wav;control;11/04/2022 17:09;2_control;8857,677151;48,15515883;0,903528841;2,327245;1
SMJYB02_20220411_173902.wav;control;11/04/2022 17:39;2_control;8884,348043;48,57681269;0,903053919;2,202175;2
SMJYB02_20220411_180902.wav;control;11/04/2022 18:09;2_control;8927,024393;50,53845065;0,904701844;2,109016;3
SMJYB02_20220411_183902.wav;control;11/04/2022 18:39;2_control;8904,976749;50,76972255;0,908559907;2,122315;5
SMJYB02_20220411_190902.wav;control;11/04/2022 19:09;2_control;8886,483195;50,73098987;0,907893577;2,110513;4
SMJYB02_20220411_193902.wav;control;11/04/2022 19:39;2_control;8879,111008;50,39568188;0,906998595;2,127943;4
SMJYB02_20220411_200902.wav;control;11/04/2022 20:09;2_control;8881,888207;50,26346633;0,906919644;2,181024;6
SMJYB02_20220411_203902.wav;control;11/04/2022 20:39;2_control;8885,850097;50,22102387;0,904506405;2,119461;5
SMJYB02_20220411_210902.wav;control;11/04/2022 21:09;2_control;8892,083758;49,81831868;0,904762052;2,128613;5
SMJYB02_20220411_213902.wav;control;11/04/2022 21:39;2_control;8876,512724;49,71423979;0,904679709;2,095029;4
SMJYB02_20220411_220902.wav;control;11/04/2022 22:09;2_control;8880,489932;49,82592291;0,903931458;2,101621;4
SMJYB02_20220411_223902.wav;control;11/04/2022 22:39;2_control;8895,948368;49,5732218;0,904575991;2,137856;3
SMJYB02_20220411_230902.wav;control;11/04/2022 23:09;2_control;8855,563197;49,15973551;0,902644459;2,175934;5
SMJYB02_20220411_233902.wav;control;11/04/2022 23:39;2_control;8875,24589;49,53995705;0,905120586;2,123338;5
SMJYB02_20220412_000902.wav;control;12/04/2022 00:09;2_control;8869,724253;49,40735821;0,902816034;2,12572;4
SMJYB02_20220412_003902.wav;control;12/04/2022 00:39;2_control;8863,195783;49,60494099;0,903961121;2,156083;4
SMJYB02_20220412_010902.wav;control;12/04/2022 01:09;2_control;8872,90329;49,46367052;0,904792111;2,171589;5
SMJYB02_20220412_013902.wav;control;12/04/2022 01:39;2_control;8860,163987;49,28668387;0,904185806;2,170843;6
SMJYB02_20220412_020902.wav;control;12/04/2022 02:09;2_control;8867,097143;49,308327;0,902606928;2,081118;5
SMJYB02_20220412_023902.wav;control;12/04/2022 02:39;2_control;8894,921981;49,2291991;0,904101114;2,120526;4
SMJYB02_20220412_030902.wav;control;12/04/2022 03:09;2_control;8935,140728;49,89195993;0,903173683;2,049283;4
SMJYB02_20220412_033902.wav;control;12/04/2022 03:39;2_control;9068,600302;51,04253957;0,903210984;1,98092;4
SMJYB02_20220412_040902.wav;control;12/04/2022 04:09;2_control;8994,203173;51,22443441;0,908682973;1,912362;3
SMJYB02_20220412_043902.wav;control;12/04/2022 04:39;2_control;9067,478505;52,08744671;0,909467006;2,002781;4
SMJYB02_20220412_050902.wav;control;12/04/2022 05:09;2_control;9045,852583;51,62286644;0,904758486;1,930984;6
SMJYB02_20220412_053902.wav;control;12/04/2022 05:39;2_control;8829,905012;48,52404607;0,901169015;2,347614;3
SMJYB02_20220412_060902.wav;control;12/04/2022 06:09;2_control;8810,036995;46,65846112;0,901979364;2,458209;2
SMJYB03_20220408_112902.wav;test;08/04/2022 11:29;3_test;8832,005703;62,23021692;0,906719849;2,396881;0
SMJYB03_20220408_115902.wav;test;08/04/2022 11:59;3_test;8828,387824;62,06028787;0,906656353;2,512696;0
SMJYB03_20220408_122902.wav;test;08/04/2022 12:29;3_test;8829,791398;62,05364976;0,906357676;2,514137;0
SMJYB03_20220408_125902.wav;test;08/04/2022 12:59;3_test;8830,040044;62,23268364;0,906985674;2,515268;0
SMJYB03_20220408_132902.wav;test;08/04/2022 13:29;3_test;8828,162904;62,13978894;0,906620297;2,516137;0
SMJYB03_20220408_135902.wav;test;08/04/2022 13:59;3_test;8834,665487;62,1904805;0,906554853;2,513215;0
SMJYB03_20220408_142902.wav;test;08/04/2022 14:29;3_test;8833,026623;62,2884886;0,906822904;2,525444;0
SMJYB03_20220408_145902.wav;test;08/04/2022 14:59;3_test;8832,702619;62,51927017;0,907267521;2,527281;0
SMJYB03_20220408_152902.wav;test;08/04/2022 15:29;3_test;8833,226771;62,58908544;0,907192124;2,516669;0
SMJYB03_20220408_155902.wav;test;08/04/2022 15:59;3_test;8831,165487;62,71179946;0,907258144;2,523457;0
SMJYB03_20220408_162902.wav;test;08/04/2022 16:29;3_test;8836,822187;62,84014567;0,907605;2,517603;1
SMJYB03_20220408_165902.wav;test;08/04/2022 16:59;3_test;8830,970673;62,64090158;0,907410884;2,526596;0
SMJYB03_20220408_172902.wav;test;08/04/2022 17:29;3_test;8828,159177;62,78521589;0,90746615;2,522689;1
SMJYB03_20220408_175902.wav;test;08/04/2022 17:59;3_test;8829,382987;62,73002093;0,906895451;2,52078;1
SMJYB03_20220408_182902.wav;test;08/04/2022 18:29;3_test;8831,587369;62,77748771;0,907419852;2,520819;1
SMJYB03_20220408_185902.wav;test;08/04/2022 18:59;3_test;8830,655467;62,72488675;0,907038701;2,529278;1
SMJYB03_20220408_192902.wav;test;08/04/2022 19:29;3_test;8829,327802;62,68978526;0,906953916;2,521225;1
SMJYB03_20220408_195902.wav;test;08/04/2022 19:59;3_test;8828,430224;62,60348404;0,906597931;2,516016;1
SMJYB03_20220408_202902.wav;test;08/04/2022 20:29;3_test;8833,92718;62,5628626;0,906371895;2,522428;1
SMJYB03_20220408_205902.wav;test;08/04/2022 20:59;3_test;8832,124446;62,65835664;0,906706463;2,521982;1
SMJYB03_20220408_212902.wav;test;08/04/2022 21:29;3_test;8827,830959;62,61833027;0,906828753;2,5205;1
SMJYB03_20220408_215902.wav;test;08/04/2022 21:59;3_test;8888,526251;62,72638528;0,90702188;2,526213;1
SMJYB03_20220408_222902.wav;test;08/04/2022 22:29;3_test;8867,781103;63,01077041;0,907512262;2,536415;1
SMJYB03_20220408_225902.wav;test;08/04/2022 22:59;3_test;8833,064568;62,78112848;0,907121978;2,528916;1
SMJYB03_20220408_232902.wav;test;08/04/2022 23:29;3_test;8832,367695;62,83133717;0,907132181;2,520459;1
SMJYB03_20220408_235902.wav;test;08/04/2022 23:59;3_test;8827,668474;62,65781067;0,906897097;2,522622;1
SMJYB03_20220409_002902.wav;test;09/04/2022 00:29;3_test;8828,752303;62,68137151;0,906550652;2,519465;1
SMJYB03_20220409_005902.wav;test;09/04/2022 00:59;3_test;8827,91205;62,73864107;0,906708596;2,527867;1
SMJYB03_20220409_012902.wav;test;09/04/2022 01:29;3_test;8826,560363;62,74793076;0,906987941;2,52613;1
SMJYB03_20220409_015902.wav;test;09/04/2022 01:59;3_test;8829,393118;62,6808181;0,906578623;2,52618;1
SMJYB03_20220409_022902.wav;test;09/04/2022 02:29;3_test;8827,010057;62,52569538;0,906348188;2,519193;1
SMJYB03_20220409_025902.wav;test;09/04/2022 02:59;3_test;8829,030202;62,57346105;0,906274533;2,517582;1
SMJYB03_20220409_032902.wav;test;09/04/2022 03:29;3_test;8830,521872;62,50388384;0,906196498;2,501199;1
SMJYB03_20220409_035902.wav;test;09/04/2022 03:59;3_test;8833,44762;62,3602526;0,906381876;2,51276;1
SMJYB03_20220409_042902.wav;test;09/04/2022 04:29;3_test;8833,644718;62,36609928;0,906389996;2,515341;1
SMJYB03_20220409_045902.wav;test;09/04/2022 04:59;3_test;8837,062252;62,4528226;0,906511308;2,481958;1
SMJYB03_20220409_052902.wav;test;09/04/2022 05:29;3_test;8832,996855;62,65159617;0,906835543;2,483142;1
SMJYB03_20220409_055902.wav;test;09/04/2022 05:59;3_test;8841,944532;62,84048037;0,907681867;2,521054;0
SMJYB03_20220409_062902.wav;test;09/04/2022 06:29;3_test;8830,606191;62,65714339;0,907115877;2,514574;0
SMJYB03_20220409_065902.wav;test;09/04/2022 06:59;3_test;9123,353912;60,91925882;0,908872468;2,561977;0
SMJYB03_20220409_072902.wav;test;09/04/2022 07:29;3_test;9151,161194;63,76610595;0,913133838;2,558252;0
SMJYB03_20220409_075902.wav;test;09/04/2022 07:59;3_test;8955,313861;62,57604394;0,90817768;2,536173;0
SMJYB03_20220409_082902.wav;test;09/04/2022 08:29;3_test;8849,119647;62,72296464;0,907845784;2,52269;0
SMJYB03_20220409_085902.wav;test;09/04/2022 08:59;3_test;8835,983973;62,76898138;0,907532329;2,449406;0
SMJYB03_20220409_092902.wav;test;09/04/2022 09:29;3_test;8832,804402;62,53230899;0,907101778;2,528303;0
SMJYB03_20220409_095902.wav;test;09/04/2022 09:59;3_test;8832,213053;62,48749877;0,907182485;2,515653;0
SMJYB03_20220409_102902.wav;test;09/04/2022 10:29;3_test;8828,059787;62,63204254;0,907486657;2,518571;0
SMJYB03_20220409_105902.wav;test;09/04/2022 10:59;3_test;8832,341516;62,80792224;0,907679984;2,471254;0
SMJYB03_20220409_112902.wav;test;09/04/2022 11:29;3_test;8827,325963;62,64329456;0,907517808;2,522509;0
SMJYB03_20220409_115902.wav;test;09/04/2022 11:59;3_test;8827,361051;62,68779847;0,907651428;2,524597;0
SMJYB03_20220409_122902.wav;test;09/04/2022 12:29;3_test;8831,048357;62,37305379;0,907067761;2,444448;0
SMJYB03_20220409_125902.wav;test;09/04/2022 12:59;3_test;8834,526632;62,37804891;0,90715275;2,526888;0
SMJYB03_20220409_132902.wav;test;09/04/2022 13:29;3_test;8827,360287;62,43950852;0,906984132;2,51114;0
SMJYB03_20220409_135902.wav;test;09/04/2022 13:59;3_test;8827,693405;62,46539738;0,907220282;2,522712;0
SMJYB03_20220409_142902.wav;test;09/04/2022 14:29;3_test;8825,795067;62,52516579;0,907253791;2,51998;0
SMJYB03_20220409_145902.wav;test;09/04/2022 14:59;3_test;8830,822241;62,44446447;0,907171394;2,516606;0
SMJYB03_20220409_152902.wav;test;09/04/2022 15:29;3_test;8829,667946;62,526966;0,907188632;2,509652;1
SMJYB03_20220409_155902.wav;test;09/04/2022 15:59;3_test;8831,259859;62,56114893;0,907134489;2,510786;0
SMJYB03_20220409_162902.wav;test;09/04/2022 16:29;3_test;8830,584645;62,45294175;0,906895238;2,525429;0
SMJYB03_20220409_165902.wav;test;09/04/2022 16:59;3_test;8832,762149;62,76703034;0,907459445;2,526947;0
SMJYB03_20220409_172902.wav;test;09/04/2022 17:29;3_test;8836,437506;63,00488994;0,907701175;2,470301;1
SMJYB03_20220409_175902.wav;test;09/04/2022 17:59;3_test;8840,02987;62,91616072;0,907700138;2,521223;1
SMJYB03_20220409_182902.wav;test;09/04/2022 18:29;3_test;8833,440018;62,86603941;0,907403143;2,50549;1
SMJYB03_20220409_185902.wav;test;09/04/2022 18:59;3_test;8833,492029;62,72314665;0,907068824;2,523806;1
SMJYB03_20220409_192902.wav;test;09/04/2022 19:29;3_test;8831,089895;62,71729816;0,906828426;2,526155;1
SMJYB03_20220409_195902.wav;test;09/04/2022 19:59;3_test;8828,864699;62,71063931;0,906703448;2,523913;1
SMJYB03_20220409_202902.wav;test;09/04/2022 20:29;3_test;8829,017003;62,60612622;0,906730561;2,520593;1
SMJYB03_20220409_205902.wav;test;09/04/2022 20:59;3_test;8827,129397;62,49302233;0,906303123;2,516882;1
SMJYB03_20220409_212902.wav;test;09/04/2022 21:29;3_test;8827,249525;62,57073312;0,906242578;2,524949;1
SMJYB03_20220409_215902.wav;test;09/04/2022 21:59;3_test;8831,238153;62,52776309;0,906148773;2,520047;1
SMJYB03_20220409_222902.wav;test;09/04/2022 22:29;3_test;8828,225537;62,42128878;0,906095413;2,523693;1
SMJYB03_20220409_225902.wav;test;09/04/2022 22:59;3_test;8830,788922;62,37804053;0,906094182;2,522792;1
SMJYB03_20220409_232902.wav;test;09/04/2022 23:29;3_test;8832,412458;62,4936284;0,906142472;2,522217;1
SMJYB03_20220409_235902.wav;test;09/04/2022 23:59;3_test;8824,712904;62,42606091;0,905946424;2,518708;1
SMJYB03_20220410_002902.wav;test;10/04/2022 00:29;3_test;8827,99036;62,39279636;0,905979694;2,518817;1
SMJYB03_20220410_005902.wav;test;10/04/2022 00:59;3_test;8827,35499;62,24762073;0,905738676;2,515552;1
SMJYB03_20220410_012902.wav;test;10/04/2022 01:29;3_test;8823,805884;62,18370415;0,905401602;2,516025;1
SMJYB03_20220410_015902.wav;test;10/04/2022 01:59;3_test;8826,864588;62,18318493;0,905464872;2,516873;1
SMJYB03_20220410_022902.wav;test;10/04/2022 02:29;3_test;8830,519952;62,36416699;0,905813345;2,52103;1
SMJYB03_20220410_025902.wav;test;10/04/2022 02:59;3_test;8824,736532;62,36112545;0,905667351;2,523191;1
SMJYB03_20220410_032902.wav;test;10/04/2022 03:29;3_test;8828,348754;62,35537229;0,905891839;2,517346;1
SMJYB03_20220410_035902.wav;test;10/04/2022 03:59;3_test;8837,878563;62,21213181;0,905861148;2,486707;1
SMJYB03_20220410_042902.wav;test;10/04/2022 04:29;3_test;8834,750113;62,15303556;0,906223017;2,494842;1
SMJYB03_20220410_045902.wav;test;10/04/2022 04:59;3_test;8839,559144;62,42776433;0,906376144;2,499723;1
SMJYB03_20220410_052902.wav;test;10/04/2022 05:29;3_test;8835,27431;62,4693402;0,906369407;2,469961;0
SMJYB03_20220410_055902.wav;test;10/04/2022 05:59;3_test;8832,044988;62,39005401;0,906623413;2,505215;0
SMJYB03_20220410_062902.wav;test;10/04/2022 06:29;3_test;8832,998504;62,43551041;0,906742926;2,519486;0
SMJYB03_20220410_105102.wav;control;10/04/2022 10:51;3_control;9370,064497;43,96995047;0,904526358;2,385142;2
SMJYB03_20220410_112102.wav;control;10/04/2022 11:21;3_control;9070,544746;44,43737339;0,903799229;2,422251;5
SMJYB03_20220410_115102.wav;control;10/04/2022 11:51;3_control;9441,664923;54,2176874;0,907917181;2,493265;1
SMJYB03_20220410_122102.wav;control;10/04/2022 12:21;3_control;9156,686252;41,6970253;0,905117943;2,38036;4
SMJYB03_20220410_125102.wav;control;10/04/2022 12:51;3_control;8926,110852;40,03384337;0,901803484;2,204123;5
SMJYB03_20220410_132102.wav;control;10/04/2022 13:21;3_control;8957,294281;36,95396007;0,90448907;2,389937;4
SMJYB03_20220410_135102.wav;control;10/04/2022 13:51;3_control;8977,378473;44,84898875;0,902889556;2,451839;2
SMJYB03_20220410_142102.wav;control;10/04/2022 14:21;3_control;8857,176858;37,26685559;0,904849256;2,139527;7
SMJYB03_20220410_145102.wav;control;10/04/2022 14:51;3_control;8877,430318;42,22215969;0,904107097;2,29984;5
SMJYB03_20220410_152102.wav;control;10/04/2022 15:21;3_control;8849,009143;37,44829729;0,903713752;2,265757;4
SMJYB03_20220410_155102.wav;control;10/04/2022 15:51;3_control;8848,368203;36,2928849;0,903438022;2,20888;5
SMJYB03_20220410_162102.wav;control;10/04/2022 16:21;3_control;8846,473547;34,33061561;0,904106475;2,194873;5
SMJYB03_20220410_165102.wav;control;10/04/2022 16:51;3_control;8851,32594;35,39826942;0,904163678;2,160965;6
SMJYB03_20220410_172102.wav;control;10/04/2022 17:21;3_control;8962,513684;37,5558405;0,90027638;1,587359;8
SMJYB03_20220410_175102.wav;control;10/04/2022 17:51;3_control;8936,737794;36,35566336;0,902707454;1,755373;5
SMJYB03_20220410_182102.wav;control;10/04/2022 18:21;3_control;8965,304439;40,58876309;0,909985498;1,588007;6
SMJYB03_20220410_185102.wav;control;10/04/2022 18:51;3_control;9000,724295;40,10175225;0,910304344;1,68258;6
SMJYB03_20220410_192102.wav;control;10/04/2022 19:21;3_control;8982,762407;38,52085729;0,907934762;1,745138;4
SMJYB03_20220410_195102.wav;control;10/04/2022 19:51;3_control;8962,267164;39,10830928;0,908908771;1,738603;4
SMJYB03_20220410_202102.wav;control;10/04/2022 20:21;3_control;8964,988547;38,92610115;0,908028072;1,625521;5
SMJYB03_20220410_205102.wav;control;10/04/2022 20:51;3_control;8964,036599;38,53254315;0,904986473;1,505076;4
SMJYB03_20220410_212102.wav;control;10/04/2022 21:21;3_control;8984,409122;38,75437427;0,905362037;1,56384;4
SMJYB03_20220410_215102.wav;control;10/04/2022 21:51;3_control;8983,309446;38,40530454;0,907451497;1,814007;3
SMJYB03_20220410_222102.wav;control;10/04/2022 22:21;3_control;9035,058113;39,54201739;0,91076972;1,862998;3
SMJYB03_20220410_225102.wav;control;10/04/2022 22:51;3_control;8942,780127;39,20659336;0,911234365;1,81739;4
SMJYB03_20220410_232102.wav;control;10/04/2022 23:21;3_control;8952,944995;40,00854586;0,912724628;1,858754;4
SMJYB03_20220410_235102.wav;control;10/04/2022 23:51;3_control;8951,523686;39,0139278;0,911529156;1,547143;4
SMJYB03_20220411_002102.wav;control;11/04/2022 00:21;3_control;8948,68809;38,54357125;0,91127487;1,554461;4
SMJYB03_20220411_005102.wav;control;11/04/2022 00:51;3_control;8967,941773;39,73744325;0,911516586;1,423596;3
SMJYB03_20220411_012102.wav;control;11/04/2022 01:21;3_control;8937,178199;39,25088363;0,911361692;1,536231;5
SMJYB03_20220411_015102.wav;control;11/04/2022 01:51;3_control;8916,798868;38,91266232;0,908012359;1,558039;3
SMJYB03_20220411_022102.wav;control;11/04/2022 02:21;3_control;8902,283363;38,5973581;0,908405427;1,703489;4
SMJYB03_20220411_025102.wav;control;11/04/2022 02:51;3_control;8904,629434;38,75966952;0,909536167;1,744037;4
SMJYB03_20220411_032102.wav;control;11/04/2022 03:21;3_control;8895,273699;39,48502796;0,912704868;1,710064;3
